year,state,state_po,county_name,county_fips,office,candidate,party,candidatevotes,totalvotes,version,mode,party.pct
2000,ARKANSAS,AR,GARLAND,5051,PRESIDENT,GEORGE W. BUSH,REPUBLICAN,19098,35935,20191203,TOTAL,53.14595797968554
2000,ARKANSAS,AR,HEMPSTEAD,5057,PRESIDENT,AL GORE,DEMOCRAT,3937,7289,20191203,TOTAL,54.012896144875846
2000,ARKANSAS,AR,HOT SPRING,5059,PRESIDENT,AL GORE,DEMOCRAT,5527,10981,20191203,TOTAL,50.3323923139969
2000,ARKANSAS,AR,INDEPENDENCE,5063,PRESIDENT,GEORGE W. BUSH,REPUBLICAN,6145,11594,20191203,TOTAL,53.001552527169224
2000,ARKANSAS,AR,IZARD,5065,PRESIDENT,AL GORE,DEMOCRAT,2587,5032,20191203,TOTAL,51.410969793322735
2000,ARKANSAS,AR,LITTLE RIVER,5081,PRESIDENT,AL GORE,DEMOCRAT,2883,5263,20191203,TOTAL,54.77864335930078
2000,ARKANSAS,AR,LONOKE,5085,PRESIDENT,GEORGE W. BUSH,REPUBLICAN,10606,17943,20191203,TOTAL,59.109401995207044
2000,ARKANSAS,AR,MILLER,5091,PRESIDENT,GEORGE W. BUSH,REPUBLICAN,7276,13745,20191203,TOTAL,52.93561295016369
2000,ARKANSAS,AR,MISSISSIPPI,5093,PRESIDENT,AL GORE,DEMOCRAT,7107,12586,20191203,TOTAL,56.46750357540123
2000,ARKANSAS,AR,PHILLIPS,5107,PRESIDENT,AL GORE,DEMOCRAT,6018,9313,20191203,TOTAL,64.61934929668206
2000,ARKANSAS,AR,POINSETT,5111,PRESIDENT,AL GORE,DEMOCRAT,4102,7235,20191203,TOTAL,56.696613683483065
2000,ARKANSAS,AR,POPE,5115,PRESIDENT,GEORGE W. BUSH,REPUBLICAN,11244,18422,20191203,TOTAL,61.0357181630659
2000,ARKANSAS,AR,PRAIRIE,5117,PRESIDENT,GEORGE W. BUSH,REPUBLICAN,1862,3507,20191203,TOTAL,53.093812375249506
2000,ARKANSAS,AR,PULASKI,5119,PRESIDENT,AL GORE,DEMOCRAT,68320,127151,20191203,TOTAL,53.731390236805055
2000,ARKANSAS,AR,ST. FRANCIS,5123,PRESIDENT,AL GORE,DEMOCRAT,4986,8496,20191203,TOTAL,58.686440677966104
2000,ARKANSAS,AR,SALINE,5125,PRESIDENT,GEORGE W. BUSH,REPUBLICAN,18617,32391,20191203,TOTAL,57.47584205489179
2000,ARKANSAS,AR,SEARCY,5129,PRESIDENT,GEORGE W. BUSH,REPUBLICAN,2610,4058,20191203,TOTAL,64.31739773287333
2000,ARKANSAS,AR,SEBASTIAN,5131,PRESIDENT,GEORGE W. BUSH,REPUBLICAN,23483,40159,20191203,TOTAL,58.47506163002066
2000,ARKANSAS,AR,SHARP,5135,PRESIDENT,GEORGE W. BUSH,REPUBLICAN,3698,7126,20191203,TOTAL,51.89447095144541
2000,ARKANSAS,AR,WHITE,5145,PRESIDENT,GEORGE W. BUSH,REPUBLICAN,13170,22150,20191203,TOTAL,59.45823927765237
2000,ARKANSAS,AR,WOODRUFF,5147,PRESIDENT,AL GORE,DEMOCRAT,1699,2651,20191203,TOTAL,64.08902301018483
2000,ARKANSAS,AR,YELL,5149,PRESIDENT,GEORGE W. BUSH,REPUBLICAN,3223,6479,20191203,TOTAL,49.745331069609506
2000,CALIFORNIA,CA,ALAMEDA,6001,PRESIDENT,AL GORE,DEMOCRAT,342889,494336,20191203,TOTAL,69.36355029777317
2000,CALIFORNIA,CA,ALPINE,6003,PRESIDENT,GEORGE W. BUSH,REPUBLICAN,281,586,20191203,TOTAL,47.95221843003413
2000,CALIFORNIA,CA,AMADOR,6005,PRESIDENT,GEORGE W. BUSH,REPUBLICAN,8766,15464,20191203,TOTAL,56.686497672012415
2000,CALIFORNIA,CA,BUTTE,6007,PRESIDENT,GEORGE W. BUSH,REPUBLICAN,45584,83721,20191203,TOTAL,54.447510182630396
2000,CALIFORNIA,CA,CALAVERAS,6009,PRESIDENT,GEORGE W. BUSH,REPUBLICAN,10599,18876,20191203,TOTAL,56.150667514303876
2000,CALIFORNIA,CA,COLUSA,6011,PRESIDENT,GEORGE W. BUSH,REPUBLICAN,3629,5590,20191203,TOTAL,64.91949910554563
2000,CALIFORNIA,CA,CONTRA COSTA,6013,PRESIDENT,AL GORE,DEMOCRAT,224338,381478,20191203,TOTAL,58.807585234273006
2000,CALIFORNIA,CA,DEL NORTE,6015,PRESIDENT,GEORGE W. BUSH,REPUBLICAN,4526,8294,20191203,TOTAL,54.569568362671816
2000,CALIFORNIA,CA,EL DORADO,6017,PRESIDENT,GEORGE W. BUSH,REPUBLICAN,42045,72136,20191203,TOTAL,58.285738050349345
2000,CALIFORNIA,CA,FRESNO,6019,PRESIDENT,GEORGE W. BUSH,REPUBLICAN,117342,220835,20191203,TOTAL,53.1355989766115
2000,CALIFORNIA,CA,GLENN,6021,PRESIDENT,GEORGE W. BUSH,REPUBLICAN,5795,8711,20191203,TOTAL,66.5250832281024
2000,CALIFORNIA,CA,HUMBOLDT,6023,PRESIDENT,AL GORE,DEMOCRAT,24851,55972,20191203,TOTAL,44.39898520688916
2000,CALIFORNIA,CA,IMPERIAL,6025,PRESIDENT,AL GORE,DEMOCRAT,15489,28937,20191203,TOTAL,53.52662680996648
2000,CALIFORNIA,CA,INYO,6027,PRESIDENT,GEORGE W. BUSH,REPUBLICAN,4713,7815,20191203,TOTAL,60.30710172744722
2000,CALIFORNIA,CA,KERN,6029,PRESIDENT,GEORGE W. BUSH,REPUBLICAN,110663,182308,20191203,TOTAL,60.70112117954232
2000,CALIFORNIA,CA,LASSEN,6035,PRESIDENT,GEORGE W. BUSH,REPUBLICAN,7080,10586,20191203,TOTAL,66.88078594369922
2000,CALIFORNIA,CA,LOS ANGELES,6037,PRESIDENT,AL GORE,DEMOCRAT,1710505,2695154,20191203,TOTAL,63.46594665833567
2000,CALIFORNIA,CA,MADERA,6039,PRESIDENT,GEORGE W. BUSH,REPUBLICAN,20283,33395,20191203,TOTAL,60.73663722114089
2000,CALIFORNIA,CA,MARIN,6041,PRESIDENT,AL GORE,DEMOCRAT,79135,123155,20191203,TOTAL,64.25642483049815
2000,CALIFORNIA,CA,MARIPOSA,6043,PRESIDENT,GEORGE W. BUSH,REPUBLICAN,4727,8074,20191203,TOTAL,58.54594996284369
2000,CALIFORNIA,CA,MENDOCINO,6045,PRESIDENT,AL GORE,DEMOCRAT,16634,34410,20191203,TOTAL,48.34059866317931
2000,CALIFORNIA,CA,MERCED,6047,PRESIDENT,GEORGE W. BUSH,REPUBLICAN,26102,50418,20191203,TOTAL,51.77119282795827
2000,CALIFORNIA,CA,MODOC,6049,PRESIDENT,GEORGE W. BUSH,REPUBLICAN,2969,4107,20191203,TOTAL,72.29121012904797
2000,CALIFORNIA,CA,MONO,6051,PRESIDENT,GEORGE W. BUSH,REPUBLICAN,2296,4371,20191203,TOTAL,52.52802562342713
2000,CALIFORNIA,CA,MONTEREY,6053,PRESIDENT,AL GORE,DEMOCRAT,67618,117534,20191203,TOTAL,57.53058689400514
2000,CALIFORNIA,CA,NAPA,6055,PRESIDENT,AL GORE,DEMOCRAT,28097,51724,20191203,TOTAL,54.32101152269739
2000,CALIFORNIA,CA,NEVADA,6057,PRESIDENT,GEORGE W. BUSH,REPUBLICAN,25998,47479,20191203,TOTAL,54.756839866046036
2000,CALIFORNIA,CA,ORANGE,6059,PRESIDENT,GEORGE W. BUSH,REPUBLICAN,541299,970905,20191203,TOTAL,55.75200457305297
2000,CALIFORNIA,CA,PLACER,6061,PRESIDENT,GEORGE W. BUSH,REPUBLICAN,69835,117799,20191203,TOTAL,59.283185765583745
2000,CALIFORNIA,CA,PLUMAS,6063,PRESIDENT,GEORGE W. BUSH,REPUBLICAN,6343,10401,20191203,TOTAL,60.984520719161615
2000,CALIFORNIA,CA,RIVERSIDE,6065,PRESIDENT,GEORGE W. BUSH,REPUBLICAN,231955,451127,20191203,TOTAL,51.41678507382622
2000,CALIFORNIA,CA,SACRAMENTO,6067,PRESIDENT,AL GORE,DEMOCRAT,212792,431550,20191203,TOTAL,49.30877071023056
2000,CALIFORNIA,CA,SAN BENITO,6069,PRESIDENT,AL GORE,DEMOCRAT,9131,16831,20191203,TOTAL,54.25108430871606
2000,CALIFORNIA,CA,SAN BERNARDINO,6071,PRESIDENT,GEORGE W. BUSH,REPUBLICAN,221757,454893,20191203,TOTAL,48.749266310978626
2000,CALIFORNIA,CA,SAN DIEGO,6073,PRESIDENT,GEORGE W. BUSH,REPUBLICAN,475736,958634,20191203,TOTAL,49.62644763277747
2000,CALIFORNIA,CA,SAN FRANCISCO,6075,PRESIDENT,AL GORE,DEMOCRAT,241578,319786,20191203,TOTAL,75.54364481246833
2000,CALIFORNIA,CA,SAN JOAQUIN,6077,PRESIDENT,GEORGE W. BUSH,REPUBLICAN,81773,167239,20191203,TOTAL,48.89589150855961
2000,CALIFORNIA,CA,SAN LUIS OBISPO,6079,PRESIDENT,GEORGE W. BUSH,REPUBLICAN,56859,108886,20191203,TOTAL,52.21883437723858
2000,CALIFORNIA,CA,SAN MATEO,6081,PRESIDENT,AL GORE,DEMOCRAT,166757,259399,20191203,TOTAL,64.28590703896315
2000,CALIFORNIA,CA,SANTA BARBARA,6083,PRESIDENT,AL GORE,DEMOCRAT,73411,154974,20191203,TOTAL,47.36988139946055
2000,CALIFORNIA,CA,SANTA CLARA,6085,PRESIDENT,AL GORE,DEMOCRAT,332490,548129,20191203,TOTAL,60.65907842861809
2000,CALIFORNIA,CA,SANTA CRUZ,6087,PRESIDENT,AL GORE,DEMOCRAT,66618,108350,20191203,TOTAL,61.484079372404246
2000,CALIFORNIA,CA,SHASTA,6089,PRESIDENT,GEORGE W. BUSH,REPUBLICAN,43278,66544,20191203,TOTAL,65.03666746814139
2000,CALIFORNIA,CA,SISKIYOU,6093,PRESIDENT,GEORGE W. BUSH,REPUBLICAN,12198,19819,20191203,TOTAL,61.547000353196424
2000,CALIFORNIA,CA,SOLANO,6095,PRESIDENT,AL GORE,DEMOCRAT,75116,131735,20191203,TOTAL,57.02053364709455
2000,CALIFORNIA,CA,SONOMA,6097,PRESIDENT,AL GORE,DEMOCRAT,117295,197006,20191203,TOTAL,59.53879577271758
2000,CALIFORNIA,CA,STANISLAUS,6099,PRESIDENT,GEORGE W. BUSH,REPUBLICAN,67188,128267,20191203,TOTAL,52.38136075529949
2000,CALIFORNIA,CA,SUTTER,6101,PRESIDENT,GEORGE W. BUSH,REPUBLICAN,17350,26564,20191203,TOTAL,65.31395874115344
2000,CALIFORNIA,CA,TEHAMA,6103,PRESIDENT,GEORGE W. BUSH,REPUBLICAN,13270,20854,20191203,TOTAL,63.63287618682267
2000,CALIFORNIA,CA,TRINITY,6105,PRESIDENT,GEORGE W. BUSH,REPUBLICAN,3340,5797,20191203,TOTAL,57.616008280144904
2000,CALIFORNIA,CA,TULARE,6107,PRESIDENT,GEORGE W. BUSH,REPUBLICAN,54070,89818,20191203,TOTAL,60.19951457391615
2000,CALIFORNIA,CA,TUOLUMNE,6109,PRESIDENT,GEORGE W. BUSH,REPUBLICAN,13172,23727,20191203,TOTAL,55.51481434652506
2000,CALIFORNIA,CA,VENTURA,6111,PRESIDENT,GEORGE W. BUSH,REPUBLICAN,136173,282692,20191203,TOTAL,48.17009324636
2000,CALIFORNIA,CA,YOLO,6113,PRESIDENT,AL GORE,DEMOCRAT,33747,61436,20191203,TOTAL,54.930334006120184
2000,CALIFORNIA,CA,YUBA,6115,PRESIDENT,GEORGE W. BUSH,REPUBLICAN,9838,16127,20191203,TOTAL,61.00328641408817
2000,COLORADO,CO,ADAMS,8001,PRESIDENT,AL GORE,DEMOCRAT,54132,107852,20191203,TOTAL,50.191002484886695
2000,COLORADO,CO,ALAMOSA,8003,PRESIDENT,GEORGE W. BUSH,REPUBLICAN,2857,5659,20191203,TOTAL,50.48595158155151
2000,COLORADO,CO,ARAPAHOE,8005,PRESIDENT,GEORGE W. BUSH,REPUBLICAN,97768,189942,20191203,TOTAL,51.47255477988018
2000,COLORADO,CO,ARCHULETA,8007,PRESIDENT,GEORGE W. BUSH,REPUBLICAN,2988,4758,20191203,TOTAL,62.79949558638083
2000,COLORADO,CO,BACA,8009,PRESIDENT,GEORGE W. BUSH,REPUBLICAN,1663,2278,20191203,TOTAL,73.00263388937664
2000,COLORADO,CO,BENT,8011,PRESIDENT,GEORGE W. BUSH,REPUBLICAN,1096,1963,20191203,TOTAL,55.83290881304126
2000,COLORADO,CO,BOULDER,8013,PRESIDENT,AL GORE,DEMOCRAT,69983,139626,20191203,TOTAL,50.12175382808359
2000,COLORADO,CO,CHAFFEE,8015,PRESIDENT,GEORGE W. BUSH,REPUBLICAN,4300,7610,20191203,TOTAL,56.504599211563736
2000,COLORADO,CO,CLEAR CREEK,8019,PRESIDENT,GEORGE W. BUSH,REPUBLICAN,2247,4924,20191203,TOTAL,45.6336311941511
2000,COLORADO,CO,CONEJOS,8021,PRESIDENT,GEORGE W. BUSH,REPUBLICAN,1772,3671,20191203,TOTAL,48.27022609643149
2000,COLORADO,CO,COSTILLA,8023,PRESIDENT,AL GORE,DEMOCRAT,1054,1648,20191203,TOTAL,63.95631067961165
2000,COLORADO,CO,CROWLEY,8025,PRESIDENT,GEORGE W. BUSH,REPUBLICAN,855,1445,20191203,TOTAL,59.16955017301038
2000,COLORADO,CO,DENVER,8031,PRESIDENT,AL GORE,DEMOCRAT,122693,198347,20191203,TOTAL,61.85775433961693
2000,COLORADO,CO,DOLORES,8033,PRESIDENT,GEORGE W. BUSH,REPUBLICAN,741,1134,20191203,TOTAL,65.34391534391534
2000,COLORADO,CO,EAGLE,8037,PRESIDENT,GEORGE W. BUSH,REPUBLICAN,7165,15188,20191203,TOTAL,47.17540163286805
2000,COLORADO,CO,ELBERT,8039,PRESIDENT,GEORGE W. BUSH,REPUBLICAN,6151,8965,20191203,TOTAL,68.61126603457892
2000,COLORADO,CO,EL PASO,8041,PRESIDENT,GEORGE W. BUSH,REPUBLICAN,128294,200757,20191203,TOTAL,63.90511912411523
2000,COLORADO,CO,GILPIN,8047,PRESIDENT,AL GORE,DEMOCRAT,1099,2465,20191203,TOTAL,44.5841784989858
2000,COLORADO,CO,GRAND,8049,PRESIDENT,GEORGE W. BUSH,REPUBLICAN,3570,6353,20191203,TOTAL,56.19392413033213
2000,COLORADO,CO,GUNNISON,8051,PRESIDENT,GEORGE W. BUSH,REPUBLICAN,3128,7236,20191203,TOTAL,43.22830292979546
2000,COLORADO,CO,HINSDALE,8053,PRESIDENT,GEORGE W. BUSH,REPUBLICAN,316,566,20191203,TOTAL,55.830388692579504
2000,COLORADO,CO,HUERFANO,8055,PRESIDENT,AL GORE,DEMOCRAT,1495,3174,20191203,TOTAL,47.10144927536232
2000,COLORADO,CO,KIT CARSON,8063,PRESIDENT,GEORGE W. BUSH,REPUBLICAN,2542,3458,20191203,TOTAL,73.5106998264893
2000,COLORADO,CO,LA PLATA,8067,PRESIDENT,GEORGE W. BUSH,REPUBLICAN,9993,20490,20191203,TOTAL,48.7701317715959
2000,COLORADO,CO,LARIMER,8069,PRESIDENT,GEORGE W. BUSH,REPUBLICAN,62429,118537,20191203,TOTAL,52.66625610568851
2000,COLORADO,CO,LAS ANIMAS,8071,PRESIDENT,AL GORE,DEMOCRAT,3243,6094,20191203,TOTAL,53.21627830653102
2000,COLORADO,CO,MESA,8077,PRESIDENT,GEORGE W. BUSH,REPUBLICAN,32396,51054,20191203,TOTAL,63.454381635131426
2000,COLORADO,CO,MOFFAT,8081,PRESIDENT,GEORGE W. BUSH,REPUBLICAN,3840,5337,20191203,TOTAL,71.95053400786959
2000,COLORADO,CO,MONTEZUMA,8083,PRESIDENT,GEORGE W. BUSH,REPUBLICAN,6158,9384,20191203,TOTAL,65.62233589087809
